"column_label","Lower Intercept","Likelihood","n.lines","normalized.sum.likelihood","run.number"
"1",1e+06,373.3410406905,399,0.935691831304511,"1"
"1",1.1e+07,376.866458507704,398,0.946900649516845,"1"
"1",2.1e+07,380.462387508541,397,0.958343545361565,"1"
"1",3.1e+07,384.130998127334,396,0.970027773048822,"1"
"1",4.1e+07,387.874556366843,395,0.981960902194539,"1"
"1",5.1e+07,391.69542938136,394,0.9941508359933,"1"
"1",6.1e+07,395.596091470769,393,1.00660583071443,"1"
"1",7.1e+07,399.579130522421,392,1.01933451663883,"1"
"1",8.1e+07,403.647254941548,391,1.03234592056662,"1"
"1",9.1e+07,407.803301115368,390,1.0456494900394,"1"
"1",1.01e+08,412.050241461006,389,1.05925511943703,"1"
"1",1.11e+08,416.391193112931,388,1.07317317812611,"1"
"1",1.21e+08,420.82942731193,387,1.0874145408577,"1"
"1",1.31e+08,425.368379564859,386,1.10199062063435,"1"
"1",1.41e+08,430.011660652473,385,1.11691340429214,"1"
"1",1.51e+08,434.763068571963,384,1.13219549107282,"1"
"1",1.61e+08,439.626601511338,383,1.14785013449435,"1"
"1",1.71e+08,444.606471964848,382,1.1638912878661,"1"
"1",1.81e+08,449.70712211252,381,1.18033365383863,"1"
"1",1.91e+08,454.933240602656,380,1.19719273842804,"1"
"1",2.01e+08,460.289780894493,379,1.21448491001185,"1"
"1",2.11e+08,465.781981339287,378,1.23222746386055,"1"
"1",2.21e+08,471.41538720253,377,1.25043869284491,"1"
"1",2.31e+08,477.19587485836,376,1.26913796504883,"1"
"1",2.41e+08,483.129678420318,375,1.28834580912085,"1"
"1",2.51e+08,489.223419111228,374,1.30808400831879,"1"
"1",2.61e+08,495.48413772027,373,1.32837570434389,"1"
"1",2.71e+08,501.919330548709,372,1.34924551222771,"1"
"1",2.81e+08,508.536989308676,371,1.37071964773228,"1"
"1",2.91e+08,515.345645514207,370,1.39282606895732,"1"
"1",3.01e+08,522.354419992676,369,1.41559463412649,"1"
"1",3.11e+08,529.573078251278,368,1.43905727785673,"1"
"1",3.21e+08,537.012092561075,367,1.46324820861328,"1"
"1",3.31e+08,544.682711775643,366,1.48820413053454,"1"
"1",3.41e+08,552.59704008873,365,1.51396449339378,"1"
"1",3.51e+08,560.768126164183,364,1.54057177517633,"1"
"1",3.61e+08,569.21006435205,363,1.56807180262273,"1"
"1",3.71e+08,577.93811005152,362,1.59651411616442,"1"
"1",3.81e+08,586.968811712238,361,1.62595238701451,"1"
"1",3.91e+08,596.320162504873,360,1.65644489584687,"1"
"1",4.01e+08,606.011775372045,359,1.6880550846018,"1"
"1",4.11e+08,616.065086035227,358,1.72085219562913,"1"
"1",4.21e+08,626.503589641775,357,1.75491201580329,"1"
"1",4.31e+08,637.353118169997,356,1.79031774766853,"1"
"1",4.41e+08,648.642167580225,355,1.82716103543725,"1"
"1",4.51e+08,660.402286152113,354,1.86554318122066,"1"
"1",4.61e+08,672.668538647082,353,1.90557659673394,"1"
"1",4.71e+08,685.480064964166,352,1.94738654819365,"1"
"1",4.81e+08,698.880756447223,351,1.9911132662314,"1"
"1",4.91e+08,712.920076012106,350,2.03691450289173,"1"
"1",5.01e+08,727.654043433724,349,2.08496860582729,"1"
"1",5.11e+08,743.1463775517,348,2.13547809641293,"1"
"1",5.21e+08,759.469694703743,347,2.18867347176871,"1"
"1",5.31e+08,776.706435247708,346,2.24481628684309,"1"
"1",5.41e+08,794.948719091591,345,2.30419918577273,"1"
"1",5.51e+08,814.295510155527,344,2.36713811091723,"1"
"1",5.61e+08,834.844316616995,343,2.43394844494751,"1"
"1",5.71e+08,856.673538425919,342,2.50489338721029,"1"
"1",5.81e+08,879.811466246374,341,2.58009227638233,"1"
"1",5.91e+08,904.190410463205,340,2.6593835601859,"1"
"1",6.01e+08,929.591028229765,339,2.74215642545653,"1"
"1",6.11e+08,955.592616221955,338,2.82719708941407,"1"
"1",6.21e+08,981.556597555612,337,2.91263085328075,"1"
"1",6.31e+08,1006.67541465266,336,2.99605778170434,"1"
"1",6.41e+08,1030.10900724518,335,3.07495226043338,"1"
"1",6.51e+08,1051.202148598,334,3.1473118221497,"1"
"1",6.61e+08,1069.7352015215,333,3.21241802258708,"1"
"1",6.71e+08,1086.12708941211,332,3.27146713678347,"1"
"1",6.81e+08,1101.50415301862,331,3.32780710881758,"1"
"1",6.91e+08,1117.58158020692,330,3.38661084911187,"1"
"1",7.01e+08,1136.36206831739,329,3.45398804959692,"1"
"1",7.11e+08,1159.70961849516,328,3.5357000563877,"1"
"1",7.21e+08,1188.88233012509,327,3.63572578019906,"1"
"1",7.31e+08,1224.11376936246,326,3.75495021276828,"1"
"1",7.41e+08,1264.34544311258,325,3.89029367111565,"1"
"1",7.51e+08,1307.23198938912,324,4.03466663391705,"1"
"1",7.61e+08,1349.4979615698,323,4.17801226492198,"1"
"1",7.71e+08,1387.54637158902,322,4.30915022232616,"1"
"1",7.81e+08,1417.97947468208,321,4.41738154106567,"1"
"1",7.91e+08,1437.66837302459,320,4.49271366570183,"1"
"1",8.01e+08,1443.41689803938,319,4.5248178621924,"1"
"1",8.11e+08,1431.86309352059,318,4.50271413056789,"1"
"1",8.21e+08,1400.37396674906,317,4.41758349132196,"1"
"1",8.31e+08,1348.91186773289,316,4.2687084421927,"1"
"1",8.41e+08,1281.71901616643,315,4.06894925767119,"1"
"1",8.51e+08,1207.31798019151,314,3.84496172035512,"1"
"1",8.61e+08,1136.30391263768,313,3.63036393813954,"1"
"1",8.71e+08,1077.95868756254,312,3.45499579346969,"1"
"1",8.81e+08,1037.50713449053,311,3.33603580222036,"1"
"1",8.91e+08,1015.26787935988,310,3.27505767535446,"1"
"1",9.01e+08,1007.65767885021,309,3.26102808689389,"1"
"1",9.11e+08,1009.07452782317,308,3.27621599942587,"1"
"1",9.21e+08,1013.63196275347,307,3.30173277769859,"1"
"1",9.31e+08,1016.25615283958,306,3.32109853869144,"1"
"1",9.41e+08,1013.20007341868,305,3.32196745383174,"1"
"1",9.51e+08,1002.23919241181,304,3.29683944872307,"1"
"1",9.61e+08,982.731522323842,303,3.24333835750443,"1"
"1",9.71e+08,955.563010816841,302,3.16411592985709,"1"
"1",9.81e+08,922.916937434545,301,3.06616922735729,"1"
"1",9.91e+08,887.836429349286,300,2.95945476449762,"1"
"1",1.001e+09,853.63874863909,299,2.85497909243843,"1"
"1",1.011e+09,823.315745870043,298,2.76280451634243,"1"
"1",1.021e+09,799.070589262769,297,2.69047336452111,"1"
"1",1.031e+09,782.09229087556,296,2.6422036853904,"1"
"1",1.041e+09,772.585791139874,295,2.61893488521991,"1"
"1",1.051e+09,769.997255993331,294,2.6190382856916,"1"
"1",1.061e+09,773.332037877271,293,2.63935849104871,"1"
"1",1.071e+09,781.464091436336,292,2.6762468884806,"1"
"1",1.081e+09,793.367454599056,291,2.72634864123387,"1"
"1",1.091e+09,808.240336532805,290,2.78703564321657,"1"
"1",1.101e+09,825.521427274663,289,2.85647552690195,"1"
"1",1.111e+09,844.808817210983,288,2.93336394864925,"1"
"1",1.121e+09,865.690772333124,287,3.01634415447081,"1"
"1",1.131e+09,887.501982901089,286,3.10315378636745,"1"
"1",1.141e+09,909.048076899439,285,3.18964237508575,"1"
"1",1.151e+09,928.398663334032,284,3.26900937793673,"1"
"1",1.161e+09,942.903258901834,283,3.33181363569552,"1"
"1",1.171e+09,949.569776211125,282,3.36726870996853,"1"
"1",1.181e+09,945.807927476422,281,3.36586451059225,"1"
"1",1.191e+09,930.310127287972,280,3.32253616888561,"1"
"1",1.201e+09,903.662571428832,279,3.23893394777359,"1"
"1",1.211e+09,868.319386661442,278,3.12345103115627,"1"
"1",1.221e+09,827.873037544637,277,2.98871132687595,"1"
"1",1.231e+09,785.94342851868,276,2.84762111782131,"1"
"1",1.241e+09,745.215622308555,275,2.70987499021293,"1"
"1",1.251e+09,707.036458043252,274,2.58042502935493,"1"
"1",1.261e+09,671.635585767196,273,2.46020361086885,"1"
"1",1.271e+09,638.715957215383,272,2.34822043093891,"1"
"1",1.281e+09,608.048333666114,271,2.24372078843585,"1"
"1",1.291e+09,579.80835185714,270,2.14743834021163,"1"
"1",1.301e+09,554.588771171059,269,2.0616682943162,"1"
"1",1.311e+09,533.176866877447,268,1.98946592118451,"1"
"1",1.321e+09,516.252870353781,267,1.93353134963963,"1"
"1",1.331e+09,504.150054112636,266,1.89530095531066,"1"
"1",1.341e+09,496.755884380784,265,1.8745505070973,"1"
"1",1.351e+09,493.561514852059,264,1.86955119262144,"1"
"1",1.361e+09,493.810978922264,263,1.87760828487553,"1"
"1",1.371e+09,496.677975616328,262,1.89571746418446,"1"
"1",1.381e+09,501.408244233889,261,1.92110438403789,"1"
"1",1.391e+09,507.396089894346,260,1.95152342267056,"1"
"1",1.401e+09,514.195979553727,259,1.9853126623696,"1"
"1",1.411e+09,521.490604160521,258,2.02128141147489,"1"
"1",1.421e+09,529.041880962765,257,2.05852871969947,"1"
"1",1.431e+09,536.645578392193,256,2.0962717905945,"1"
