"column_label","Lower Intercept","Likelihood","n.lines","normalized.sum.likelihood","run.number"
"1",1e+06,2637.63784519049,399,6.61062116589096,"1"
"1",1.1e+07,2674.58906182259,398,6.72007301965475,"1"
"1",2.1e+07,2712.64679339949,397,6.83286345944456,"1"
"1",3.1e+07,2751.86092746397,396,6.94914375622215,"1"
"1",4.1e+07,2792.28448828416,395,7.06907465388394,"1"
"1",5.1e+07,2833.97389422724,394,7.19282714270874,"1"
"1",6.1e+07,2876.98924151195,393,7.32058331173524,"1"
"1",7.1e+07,2921.39461761877,392,7.45253728984379,"1"
"1",8.1e+07,2967.25844812103,391,7.58889628675454,"1"
"1",9.1e+07,3014.65388126723,390,7.72988174683905,"1"
"1",1.01e+08,3063.65921531219,389,7.87573063062261,"1"
"1",1.11e+08,3114.35837438204,388,8.02669684119083,"1"
"1",1.21e+08,3166.84143959118,387,8.18305281548108,"1"
"1",1.31e+08,3221.20524323813,386,8.34509130372574,"1"
"1",1.41e+08,3277.55403523163,385,8.513127364238,"1"
"1",1.51e+08,3336.00023248474,384,8.687500605429,"1"
"1",1.61e+08,3396.66526392624,383,8.86857771260116,"1"
"1",1.71e+08,3459.68052608873,382,9.05675530389719,"1"
"1",1.81e+08,3525.18846704202,381,9.25246316808929,"1"
"1",1.91e+08,3593.34381987124,380,9.45616794702958,"1"
"1",2.01e+08,3664.315011113,379,9.66837733802902,"1"
"1",2.11e+08,3738.28577476895,378,9.88964490679618,"1"
"1",2.21e+08,3815.45700898577,377,10.1205756206519,"1"
"1",2.31e+08,3896.04892058359,376,10.3618322355946,"1"
"1",2.41e+08,3980.30351280988,375,10.6141427008264,"1"
"1",2.51e+08,4068.48748463061,374,10.8783087824348,"1"
"1",2.61e+08,4160.8956264145,373,11.1552161566072,"1"
"1",2.71e+08,4257.85481820517,372,11.4458462854978,"1"
"1",2.81e+08,4359.72876454662,371,11.7512904704761,"1"
"1",2.91e+08,4466.92363632267,370,12.0727665846559,"1"
"1",3.01e+08,4579.89483851146,369,12.4116391287573,"1"
"1",3.11e+08,4699.15518770389,368,12.7694434448475,"1"
"1",3.21e+08,4825.28487108628,367,13.1479151800716,"1"
"1",3.31e+08,4958.9436779492,366,13.5490264424842,"1"
"1",3.41e+08,5100.88615564786,365,13.9750305634188,"1"
"1",3.51e+08,5251.98055001609,364,14.4285179945497,"1"
"1",3.61e+08,5413.23262642941,363,14.9124865741857,"1"
"1",3.71e+08,5585.81563282288,362,15.4304299249251,"1"
"1",3.81e+08,5771.10746947082,361,15.9864472838527,"1"
"1",3.91e+08,5970.73494235166,360,16.5853748398657,"1"
"1",4.01e+08,6186.62171589698,359,17.2329295707437,"1"
"1",4.11e+08,6421.02919817594,358,17.9358357490948,"1"
"1",4.21e+08,6676.55975631679,357,18.7018480569098,"1"
"1",4.31e+08,6956.01399324336,356,19.53936514956,"1"
"1",4.41e+08,7261.67176744174,355,20.4554134294134,"1"
"1",4.51e+08,7592.59259173881,354,21.4480016715786,"1"
"1",4.61e+08,7937.20082135821,353,22.4849881624878,"1"
"1",4.71e+08,8260.70399401052,352,23.4679090738935,"1"
"1",4.81e+08,8498.25277475713,351,24.2115463668294,"1"
"1",4.91e+08,8573.5324018785,350,24.49580686251,"1"
"1",5.01e+08,8440.52924437554,349,24.184897548354,"1"
"1",5.11e+08,8110.12170862041,348,23.3049474385644,"1"
"1",5.21e+08,7634.03682264065,347,22.00010611712,"1"
"1",5.31e+08,7067.76431301221,346,20.4270644884746,"1"
"1",5.41e+08,6451.32599222193,345,18.6994956296288,"1"
"1",5.51e+08,5814.78252938994,344,16.9034375854359,"1"
"1",5.61e+08,5186.26573369323,343,15.1203082614963,"1"
"1",5.71e+08,4601.43053840481,342,13.4544752584936,"1"
"1",5.81e+08,4112.27398899438,341,12.05945451318,"1"
"1",5.91e+08,3757.60850529475,340,11.0517897214551,"1"
"1",6.01e+08,3521.43625470217,339,10.3877175654931,"1"
