"column_label","Lower Intercept","Likelihood","n.lines","normalized.sum.likelihood","run.number"
"1",1e+06,2016.15856429127,399,5.05302898318614,"1"
"1",1.1e+07,2049.97411956457,398,5.15068874262454,"1"
"1",2.1e+07,2085.05917748333,397,5.2520382304366,"1"
"1",3.1e+07,2121.48601806731,396,5.3572879244124,"1"
"1",4.1e+07,2159.33266147689,395,5.46666496576427,"1"
"1",5.1e+07,2198.68346319807,394,5.58041488121339,"1"
"1",6.1e+07,2239.62978637267,393,5.69880352766584,"1"
"1",7.1e+07,2282.2707634083,392,5.82211929440892,"1"
"1",8.1e+07,2326.71416126985,391,5.95067560427071,"1"
"1",9.1e+07,2373.07736761576,390,6.08481376311733,"1"
"1",1.01e+08,2421.48851832315,389,6.22490621676901,"1"
"1",1.11e+08,2472.08779110618,388,6.37136028635614,"1"
"1",1.21e+08,2525.02889508004,387,6.52462246790709,"1"
"1",1.31e+08,2580.48079252896,386,6.68518340033409,"1"
"1",1.41e+08,2638.62969715818,385,6.85358362898228,"1"
"1",1.51e+08,2699.68140321817,384,7.03042032088064,"1"
"1",1.61e+08,2763.86401271704,383,7.21635512458758,"1"
"1",1.71e+08,2831.43114433341,382,7.41212341448537,"1"
"1",1.81e+08,2902.66572876667,381,7.61854521986002,"1"
"1",1.91e+08,2977.8845227045,380,7.83653821764342,"1"
"1",2.01e+08,3057.44350956003,379,8.06713327060695,"1"
"1",2.11e+08,3141.74440271193,378,8.31149312886755,"1"
"1",2.21e+08,3231.2425303377,377,8.57093509373395,"1"
"1",2.31e+08,3326.45646462227,376,8.84695868250605,"1"
"1",2.41e+08,3427.97986058726,375,9.1412796282327,"1"
"1",2.51e+08,3536.49605019133,374,9.45587179195544,"1"
"1",2.61e+08,3652.7957865827,373,9.7930181945917,"1"
"1",2.71e+08,3777.79737754022,372,10.155369294463,"1"
"1",2.81e+08,3912.56399662533,371,10.5459946000683,"1"
"1",2.91e+08,4058.2997119975,370,10.9683775999933,"1"
"1",3.01e+08,4216.27313992728,369,11.4262144713476,"1"
"1",3.11e+08,4387.55009171244,368,11.9226904666099,"1"
"1",3.21e+08,4572.29631670263,367,12.4585730700344,"1"
"1",3.31e+08,4768.21116913516,366,13.0278993692217,"1"
"1",3.41e+08,4967.35724772055,365,13.6091979389604,"1"
"1",3.51e+08,5150.65976871959,364,14.1501641997791,"1"
"1",3.61e+08,5281.41311525439,363,14.5493474249432,"1"
"1",3.71e+08,5304.98347302101,362,14.6546504779586,"1"
"1",3.81e+08,5166.21874255569,361,14.3108552425365,"1"
"1",3.91e+08,4845.06083784421,360,13.458502327345,"1"
"1",4.01e+08,4384.12320431789,359,12.2120423518604,"1"
"1",4.11e+08,3872.6692312175,358,10.8175118190433,"1"
"1",4.21e+08,3391.87014466982,357,9.50103681980343,"1"
"1",4.31e+08,2980.12746424182,356,8.37114456247702,"1"
"1",4.41e+08,2648.21548817924,355,7.45976193853308,"1"
"1",4.51e+08,2390.82760646709,354,6.7537503007545,"1"
"1",4.61e+08,2178.62658879148,353,6.17174671045746,"1"
"1",4.71e+08,1977.43272596594,352,5.6177066078578,"1"
"1",4.81e+08,1774.12697989906,351,5.05449282022524,"1"
"1",4.91e+08,1572.22007016362,350,4.49205734332463,"1"
"1",5.01e+08,1376.27855721207,349,3.94349156794289,"1"
"1",5.11e+08,1188.32416323577,348,3.41472460699933,"1"
"1",5.21e+08,1013.67868085054,347,2.92126420994392,"1"
"1",5.31e+08,863.064812259697,346,2.49440697184883,"1"
"1",5.41e+08,745.885173301989,345,2.16198600957098,"1"
"1",5.51e+08,663.011614651211,344,1.92735934491631,"1"
"1",5.61e+08,607.450040524817,343,1.77099137179247,"1"
"1",5.71e+08,570.240102050131,342,1.66736871944483,"1"
"1",5.81e+08,544.553355940952,341,1.59693066258344,"1"
"1",5.91e+08,525.98408058762,340,1.54701200172829,"1"
"1",6.01e+08,511.271124374956,339,1.50817440818571,"1"
"1",6.11e+08,497.382862751712,338,1.47154693121808,"1"
"1",6.21e+08,481.408315703767,337,1.42851132256311,"1"
"1",6.31e+08,461.100635294085,336,1.37232331932763,"1"
"1",6.41e+08,435.742758228498,335,1.30072465142835,"1"
"1",6.51e+08,406.74684883262,334,1.21780493662461,"1"
"1",6.61e+08,377.357771040383,333,1.13320651964079,"1"
"1",6.71e+08,351.368326484135,332,1.05833833278354,"1"
"1",6.81e+08,331.54682895984,331,1.00165205123819,"1"
"1",6.91e+08,318.739556572573,330,0.965877444159313,"1"
"1",7.01e+08,312.047027524384,329,0.948471208280803,"1"
"1",7.11e+08,309.671551815999,328,0.944120584804875,"1"
"1",7.21e+08,309.739363415594,327,0.947215178640961,"1"
"1",7.31e+08,310.705377815041,326,0.953083981027734,"1"
"1",7.41e+08,311.389723848462,325,0.958122227226037,"1"
"1",7.51e+08,310.888791863757,324,0.959533308221471,"1"
"1",7.61e+08,308.536958061344,323,0.955222780375677,"1"
"1",7.71e+08,303.946229835711,322,0.943932390794134,"1"
"1",7.81e+08,297.054800422412,321,0.925404362686642,"1"
"1",7.91e+08,288.107645644932,320,0.900336392640411,"1"
"1",8.01e+08,277.548313822561,319,0.870057410102073,"1"
"1",8.11e+08,265.869709760487,318,0.836068269687066,"1"
"1",8.21e+08,253.501143715564,317,0.799688150522285,"1"
"1",8.31e+08,240.779298521335,316,0.761959805447261,"1"
"1",8.41e+08,227.98927036713,315,0.723775461482951,"1"
"1",8.51e+08,215.418608426629,314,0.686046523651685,"1"
