uPb,pbPb
2.3723330631041892,0.1774286239347642
2.7708651211263833,0.1407765676372848
2.223798261832009,0.19108902035401457
2.816041799515009,0.13662177475098497
2.807466723739838,0.13741040430722817
1.8961546202680097,0.22122163567161618
1.9369544989764322,0.21746936676062148
2.016581867069136,0.21014622494704277
2.3239248271680983,0.1818806155702588
2.5826378763414772,0.15808738475652295
2.599547634761526,0.15653223403498706
2.711292718240632,0.14625530145654275
1.7751075376425434,0.232354051239518
2.285093763619506,0.1854518171803304
2.4473078629218086,0.1705333678857399
2.259353144922097,0.18781912135734308
1.8379848547900552,0.22657137222653703
1.9723780453339737,0.21421154649442675
2.7918700456439085,0.13884479411883482
2.5457833943253045,0.16147680481064564
2.815187605647266,0.136700332952513
1.9651656077724478,0.21487485741816775
1.8570871573446897,0.22481457837632948
1.8750513864649057,0.22316245046390365
1.866396278810054,0.22395844036394
2.2922549401971337,0.18479322060874726
2.801426450626234,0.13796591402283465
2.4982252621658505,0.16585061440067414
2.2238098461892886,0.19108795496791417
2.8084946356246054,0.13731586966814213
1.978484101606429,0.2136499868563784
1.9214793654317093,0.21889257840564452
2.740314610157054,0.1435862262969208
2.4638163040762007,0.16901512536949873
1.8780729662610043,0.22288456287477582
2.3737754768612476,0.17729596853311264
2.5330798291679235,0.16264512182794588
1.9259224470252163,0.21848395863862333
2.7278152455557816,0.14473576346921785
2.4123187116446307,0.17375123785779803
2.205366852743293,0.1927841137096509
2.2058465991596545,0.1927399925597784
2.183592750557021,0.194786626689708
2.4567977478508074,0.16966060548263381
2.165680697699281,0.1964339560739573
2.070165761562555,0.2052182401636916
2.525632838511629,0.16333000404830195
2.572375580109378,0.15903118401098434
2.4149211589239403,0.17351189690072208
1.9095831954816873,0.21998664118417335
1.8580219248116774,0.22472861001033373
2.7924566840841623,0.13879084236086298
2.0798271039283005,0.20432970922328025
2.4180799239504824,0.1732213927085176
1.8774250673154742,0.22294414861737455
2.7187141009681706,0.1455727743371818
2.002914297771103,0.21140319915847072
2.360834070521388,0.1784861592447233
2.3609225931905455,0.1784780180229865
1.7647105584109484,0.2333102369727594
10.368517017626688,0.16176827230541962
11.668275883040284,0.14838193893607712
2.642892793625121,0.24133517052068554
5.161257869337396,0.21539830227053774
10.543744672351588,0.15996358694100846
8.5964367523785,0.18001908622104293
10.258846735920201,0.16289777639321484
11.637231907669573,0.14870166362846438
8.59147190521039,0.18007021962823763
4.3729327380903555,0.2235173336471351
9.88439617854051,0.16675427633701456
11.439627008811753,0.15073681424133156
4.118108454680462,0.2261417918440355
3.9292562813626235,0.22808679734992443
6.873525194083484,0.1977635072047701
3.817926888003129,0.2292333887777449
8.920472479918338,0.17668181314074316
9.033854374580704,0.17551408281753803
4.693789694696086,0.2202127990143744
3.7906377454517304,0.22951444210946445
11.801816260258287,0.14700659458930931
2.2498318033025817,0.2453833409859565
2.3272841216824136,0.24458565259801773
3.6863770796981914,0.2305882320763768
5.360315230002022,0.21334819262298385
12.517537661597792,0.13963531555221276
3.7403207167571764,0.2300326617101792
12.746277644336828,0.13727950191222038
7.345691581482512,0.1929006231454948
2.518274083876756,0.24261862981235816
1.9108529939531709,0.24887451420880663
2.6716235230732392,0.24103927015595553
8.954024037255389,0.1763362626363183
2.68581251249714,0.24089313647865845
10.068521342731811,0.1648579547229547
10.792239871954203,0.15740431254705892
3.8113434465849396,0.22930119223259063
2.7376104798482346,0.24035966455762217
5.2509267619156645,0.21447479428697763
7.899883086530152,0.1871929550276361
7.863617751427623,0.18756645497316554
5.100091694936459,0.21602825819793797
7.004569853331309,0.19641386648167716
3.1929619700549097,0.23566995863575196
10.882081148307446,0.15647902916750758
1.98726763847674,0.24808751291717338
6.370688559105119,0.20294226690032094
7.168424492918149,0.19472631282231057
1.9065914134994844,0.2489184046089042
1.895531886936535,0.24903230766693918
8.583459926223,0.18015273571989687
5.12808871574073,0.21573991436447226
11.188263841824979,0.15332562608912606
4.717943198379505,0.21996403990916838
11.598414377416212,0.14910144886122806
2.7780959572692114,0.2399427009870743
6.050004472483717,0.2062450211295765
5.6382712011157174,0.21048549909548614
5.523968959464839,0.21166270815504112
8.931602688275905,0.1765671821245529
