uPb,pbPb
1.6011953357376203,0.24131283753820526
1.610376661511655,0.23917742149572765
1.6013987867168793,0.241265070305683
1.588179015366532,0.24441200933647875
1.5887481428427428,0.2442747027787605
1.5918916541512904,0.24351929453434754
1.5819296516022474,0.24593073904416196
1.5893013681088273,0.24414139218432251
1.5833355601346162,0.24558730249815805
1.579883688839802,0.24643237998461143
1.5644974131701546,0.2502765173748745
1.5880211476004717,0.24445012570383062
1.5757233736719047,0.24745924987241294
1.5849025171904034,0.2452057400271159
2.1065020418488456,0.16474836550583521
2.1121681230012914,0.16420412079953906
2.1087398118583116,0.16453287610651107
2.114282195346817,0.1640022207586786
2.0957891130187587,0.1657899455363282
2.121944539556179,0.1632756858709407
2.133942225205504,0.16215433620277547
2.1190467812758222,0.16354948665365404
2.1206116996612394,0.16340147744363273
2.1190545456200063,0.16354875146591705
2.1129648915463353,0.16412795319905177
2.1190006442091085,0.16355385543840917
2.1131769549532606,0.16410769593473065
3.0234201056375936,0.11266461813222005
2.996958425085946,0.11354843264080505
2.943066412751284,0.11541863647173996
3.0027260877918653,0.11335391080333822
3.022331372090322,0.1127005496045238
3.074942910804093,0.11100514747498001
2.955851877914691,0.1149661558701488
3.001155774019828,0.11340676661100955
3.0130372464873156,0.11300878174568146
3.0734963385339045,0.11105067005286398
3.0116089883125756,0.1130563877895404
3.0048819141444145,0.11328147455780223
3.0233224167282966,0.11266784066315792
